用户号码,开始时间,开始基站,开始基站经度,开始基站纬度,结束时间,结束基站,结束基站经度,结束基站纬度,停留时间
a39789fb-c03b-40ae-a88f-0fac1c3eb35a,20180827233919,9766808,118.74148,32.058667,20180827235959,84863497,118.74615,32.06169,1240
a9401d3e-692d-4393-821f-a2fc43d262aa,20180827160439,230813444,118.758735,32.061606,20180827160530,230825476,118.748776,32.06107,51
a9401d3e-692d-4393-821f-a2fc43d262aa,20180827160530,230825476,118.748776,32.06107,20180827160615,230809360,0,0,45
a9401d3e-692d-4393-821f-a2fc43d262aa,20180827160615,230809360,0,0,20180827160623,160959643,118.75013,32.05974,8
a9401d3e-692d-4393-821f-a2fc43d262aa,20180827160623,160959643,118.75013,32.05974,20180827160629,161099164,118.75015,32.06681,6
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827000000,84864002,118.73931,32.06096,20180827051653,84864003,118.73931,32.06096,19013
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827051653,84864003,118.73931,32.06096,20180827060155,161319586,0,0,2702
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827060155,161319586,0,0,20180827060457,84864001,118.73931,32.06096,182
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827060457,84864001,118.73931,32.06096,20180827060534,84864004,118.7393001,32.06096,37
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827060534,84864004,118.7393001,32.06096,20180827061115,230257420,118.733185,32.062678,341
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827185958,9510817,118.75788,32.07384,20180827190318,230809350,118.75126,32.06191,200
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827190318,230809350,118.75126,32.06191,20180827190340,230825476,118.748776,32.06107,22
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827190340,230825476,118.748776,32.06107,20180827190436,84862977,118.73961,32.05798,56
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827190436,84862977,118.73961,32.05798,20180827190806,84864004,118.7393001,32.06096,210
f9dc4239-57b7-40fa-a33d-fb6a9d34ec01,20180827190806,84864004,118.7393001,32.06096,20180827191102,84628748,0,0,176
fefd72c6-fc70-4999-839e-c79074b5e001,20180827122941,230774024,118.750546,32.056463,20180827123032,9449373,118.751138,32.056293,51
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123032,9449373,118.751138,32.056293,20180827123035,230825477,118.748776,32.06107,3
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123035,230825477,118.748776,32.06107,20180827123043,160959643,118.75013,32.05974,8
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123043,160959643,118.75013,32.05974,20180827123044,230774022,118.754321,32.059177,1
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123044,230774022,118.754321,32.059177,20180827123047,230825477,118.748776,32.06107,3
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123047,230825477,118.748776,32.06107,20180827123140,230809352,0,0,53
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123140,230809352,0,0,20180827123239,230809349,118.75126,32.06191,59
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123239,230809349,118.75126,32.06191,20180827123259,230809352,0,0,20
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123259,230809352,0,0,20180827123319,220429062,118.74863,32.06477,20
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123319,220429062,118.74863,32.06477,20180827123325,160959643,118.75013,32.05974,6
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123325,160959643,118.75013,32.05974,20180827123327,230457099,118.75071,32.06257,2
fefd72c6-fc70-4999-839e-c79074b5e001,20180827123327,230457099,118.75071,32.06257,20180827123335,220429066,0,0,8
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827054843,84628749,0,0,20180827054849,84863497,118.74615,32.06169,6
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827054849,84863497,118.74615,32.06169,20180827054902,84628747,0,0,13
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827182932,9316252,0,0,20180827183459,84863242,118.746013,32.059468,327
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827183459,84863242,118.746013,32.059468,20180827195959,230833925,118.75397,32.05008,5100
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827205639,84863493,118.745112,32.054962,20180827232641,84863234,118.74565,32.05711,9002
77eb92e2-2f94-4e06-8c7c-e00838d11fa4,20180827232641,84863234,118.74565,32.05711,20180827234656,84863493,118.745112,32.054962,1215
5793eca1-561a-4ed4-aa92-1168c8f7c320,20180827090810,84223238,118.75184,32.06818,20180827090855,160959642,118.75013,32.05974,45
5793eca1-561a-4ed4-aa92-1168c8f7c320,20180827090855,160959642,118.75013,32.05974,20180827090927,230808581,118.753308,32.056812,32
b1f44b50-eae0-41ea-8cb7-fce91e50c4ec,20180827075536,230751236,118.74866,32.07684,20180827080312,160959644,118.75013,32.05974,456
b1f44b50-eae0-41ea-8cb7-fce91e50c4ec,20180827080312,160959644,118.75013,32.05974,20180827080740,230833924,118.75397,32.05008,268
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827072149,161099164,118.75015,32.06681,20180827072235,230809348,118.75126,32.06191,46
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827072235,230809348,118.75126,32.06191,20180827072238,230774032,0,0,3
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827072238,230774032,0,0,20180827072247,230825477,118.748776,32.06107,9
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827072247,230825477,118.748776,32.06107,20180827072249,230809358,0,0,2
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090308,161099160,118.7501505,32.06681,20180827090312,230825473,118.748776,32.06107,4
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090312,230825473,118.748776,32.06107,20180827090312,84863489,118.74601,32.06161,0
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090312,84863489,118.74601,32.06161,20180827090339,230809360,0,0,27
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090339,230809360,0,0,20180827090523,220429062,118.74863,32.06477,104
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090523,220429062,118.74863,32.06477,20180827090538,160959643,118.75013,32.05974,15
69e3dc5e-9de5-42c9-94e9-6c58aa9ebbc0,20180827090538,160959643,118.75013,32.05974,20180827090629,161099162,118.75015,32.06681,51
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827000000,84862980,118.739602,32.05798,20180827002335,84862977,118.73961,32.05798,1415
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827002335,84862977,118.73961,32.05798,20180827012336,84862980,118.739602,32.05798,3601
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827012336,84862980,118.739602,32.05798,20180827073757,84704011,0,0,22461
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827073757,84704011,0,0,20180827073852,84864005,118.7393001,32.06096,55
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827073852,84864005,118.7393001,32.06096,20180827073940,84704011,0,0,48
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827073940,84704011,0,0,20180827074035,84862980,118.739602,32.05798,55
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827074035,84862980,118.739602,32.05798,20180827074417,84628749,0,0,222
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827091416,84628749,0,0,20180827091611,9766810,118.741478,32.058667,115
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827091611,9766810,118.741478,32.058667,20180827091826,83903498,0,0,135
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827091826,83903498,0,0,20180827092332,84862980,118.739602,32.05798,306
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827092332,84862980,118.739602,32.05798,20180827093304,84704011,0,0,572
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827093304,84704011,0,0,20180827093448,84862980,118.739602,32.05798,104
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827093448,84862980,118.739602,32.05798,20180827104422,84862980,118.739602,32.05798,4174
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827154428,84862980,118.739602,32.05798,20180827183139,84862986,118.741145,32.055378,10031
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827183139,84862986,118.741145,32.055378,20180827232549,84862980,118.739602,32.05798,17650
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827232549,84862980,118.739602,32.05798,20180827233145,84862977,118.73961,32.05798,356
9a087dce-5bf3-431a-8097-f4a04231bef8,20180827233145,84862977,118.73961,32.05798,20180827235959,84862980,118.739602,32.05798,1694
786ba828-e567-4843-b5f0-6bfb5cc23d60,20180827205234,230850052,118.73526,32.05947,20180827205236,230816772,118.73961,32.05798,2
786ba828-e567-4843-b5f0-6bfb5cc23d60,20180827205236,230816772,118.73961,32.05798,20180827205306,230807823,118.733381,32.065303,30
2df09d0c-33a6-46a2-b98e-64e3a1c541f0,20180827095330,230784774,118.73733,32.06725,20180827095802,160994712,118.7415501,32.0657001,272
2df09d0c-33a6-46a2-b98e-64e3a1c541f0,20180827095802,160994712,118.7415501,32.0657001,20180827100019,9495961,118.738046,32.072221,137
c8023d9e-40ba-4a91-b491-e92480f1a18b,20180827083418,230770182,118.73788,32.05962,20180827083420,230816772,118.73961,32.05798,2
c8023d9e-40ba-4a91-b491-e92480f1a18b,20180827083420,230816772,118.73961,32.05798,20180827083430,230816774,118.73961,32.05798,10
c8023d9e-40ba-4a91-b491-e92480f1a18b,20180827083430,230816774,118.73961,32.05798,20180827083431,230770191,0,0,1
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827151743,220219659,118.76194,32.04183,20180827151824,220219669,118.75063,32.06188,41
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827151824,220219669,118.75063,32.06188,20180827151912,230799625,0,0,48
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152127,230774024,118.750546,32.056463,20180827152155,160959640,118.7504205,32.05978,28
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152155,160959640,118.7504205,32.05978,20180827152210,160959639,118.7504205,32.05978,15
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152210,160959639,118.7504205,32.05978,20180827152322,160959644,118.75013,32.05974,72
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152322,160959644,118.75013,32.05974,20180827152403,160959642,118.75013,32.05974,41
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152403,160959642,118.75013,32.05974,20180827152445,160959643,118.75013,32.05974,42
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152445,160959643,118.75013,32.05974,20180827152457,230825477,118.748776,32.06107,12
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152457,230825477,118.748776,32.06107,20180827152458,230809349,118.75126,32.06191,1
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152458,230809349,118.75126,32.06191,20180827152459,160959643,118.75013,32.05974,1
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152459,160959643,118.75013,32.05974,20180827152529,230809349,118.75126,32.06191,30
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152529,230809349,118.75126,32.06191,20180827152658,84863495,118.74615,32.06169,89
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152658,84863495,118.74615,32.06169,20180827152714,230809359,0,0,16
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152714,230809359,0,0,20180827152728,84863495,118.74615,32.06169,14
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152728,84863495,118.74615,32.06169,20180827152733,230809360,0,0,5
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152733,230809360,0,0,20180827152812,84863495,118.74615,32.06169,39
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152812,84863495,118.74615,32.06169,20180827152817,230809360,0,0,5
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152817,230809360,0,0,20180827152844,230809350,118.75126,32.06191,27
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827152844,230809350,118.75126,32.06191,20180827152908,161099160,118.7501505,32.06681,24
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827181551,230786318,118.73382,32.057332,20180827181551,84864006,118.7393001,32.06096,0
1c065de2-558d-4bed-b8d7-d46ccb380037,20180827181551,84864006,118.7393001,32.06096,20180827181601,9316252,0,0,10
fe3a229b-9cf8-4e54-a4a0-004e627c42d4,20180827163200,161100439,119.16005,31.31862,20180827163201,161121176,119.1605001,31.327921,1
fe3a229b-9cf8-4e54-a4a0-004e627c42d4,20180827163201,161121176,119.1605001,31.327921,20180827163417,9693849,119.174067,31.33174,136
9192a078-7c8a-4e54-8407-cc631fb17341,20180827175757,220219659,118.76194,32.04183,20180827180233,160959639,118.7504205,32.05978,276
9192a078-7c8a-4e54-8407-cc631fb17341,20180827180233,160959639,118.7504205,32.05978,20180827181057,230811150,0,0,504
8ffdcf90-9e1e-4222-9208-51944e8980c2,20180827223249,84851204,118.764648,32.035328,20180827223258,220219669,118.75063,32.06188,9
8ffdcf90-9e1e-4222-9208-51944e8980c2,20180827223258,220219669,118.75063,32.06188,20180827223352,84262148,118.76225,32.02902,54
05993f43-daea-45e2-8f10-f81d3826ae62,20180827081849,230845995,118.744759,32.064101,20180827082130,161365912,118.743101,32.063151,161
05993f43-daea-45e2-8f10-f81d3826ae62,20180827082130,161365912,118.743101,32.063151,20180827082209,83903499,0,0,39
05993f43-daea-45e2-8f10-f81d3826ae62,20180827092159,9547691,0,0,20180827092418,230845955,118.74464,32.06411,139
05993f43-daea-45e2-8f10-f81d3826ae62,20180827092418,230845955,118.74464,32.06411,20180827092433,160994712,118.7415501,32.0657001,15
05993f43-daea-45e2-8f10-f81d3826ae62,20180827092433,160994712,118.7415501,32.0657001,20180827093053,230845955,118.74464,32.06411,380
05993f43-daea-45e2-8f10-f81d3826ae62,20180827093053,230845955,118.74464,32.06411,20180827112701,84297987,118.74621,32.06161,6968
05993f43-daea-45e2-8f10-f81d3826ae62,20180827112701,84297987,118.74621,32.06161,20180827112706,9766810,118.741478,32.058667,5
05993f43-daea-45e2-8f10-f81d3826ae62,20180827112706,9766810,118.741478,32.058667,20180827112708,84864005,118.7393001,32.06096,2
05993f43-daea-45e2-8f10-f81d3826ae62,20180827112708,84864005,118.7393001,32.06096,20180827112722,84628749,0,0,14
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172239,230845995,118.744759,32.064101,20180827172249,84864006,118.7393001,32.06096,10
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172249,84864006,118.7393001,32.06096,20180827172341,230322177,118.739532,32.064505,52
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172341,230322177,118.739532,32.064505,20180827172403,160994712,118.7415501,32.0657001,22
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172403,160994712,118.7415501,32.0657001,20180827172445,230769935,0,0,42
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172507,230807823,118.733381,32.065303,20180827172510,160994712,118.7415501,32.0657001,3
05993f43-daea-45e2-8f10-f81d3826ae62,20180827172510,160994712,118.7415501,32.0657001,20180827172558,230257420,118.733185,32.062678,48
05993f43-daea-45e2-8f10-f81d3826ae62,20180827183010,230845995,118.744759,32.064101,20180827183437,230845955,118.74464,32.06411,267
05993f43-daea-45e2-8f10-f81d3826ae62,20180827183437,230845955,118.74464,32.06411,20180827183955,230845995,118.744759,32.064101,318
05993f43-daea-45e2-8f10-f81d3826ae62,20180827184014,84628747,0,0,20180827184446,84863495,118.74615,32.06169,272
05993f43-daea-45e2-8f10-f81d3826ae62,20180827184446,84863495,118.74615,32.06169,20180827184447,160994712,118.7415501,32.0657001,1
05993f43-daea-45e2-8f10-f81d3826ae62,20180827184447,160994712,118.7415501,32.0657001,20180827184511,160994711,118.7415501,32.0657001,24
05993f43-daea-45e2-8f10-f81d3826ae62,20180827184511,160994711,118.7415501,32.0657001,20180827184512,230845968,0,0,1
05993f43-daea-45e2-8f10-f81d3826ae62,20180827184531,84628748,0,0,20180827191410,160994712,118.7415501,32.0657001,1719
05993f43-daea-45e2-8f10-f81d3826ae62,20180827191410,160994712,118.7415501,32.0657001,20180827191551,230845995,118.744759,32.064101,101
05993f43-daea-45e2-8f10-f81d3826ae62,20180827232827,84561931,0,0,20180827232834,84864004,118.7393001,32.06096,7
05993f43-daea-45e2-8f10-f81d3826ae62,20180827232834,84864004,118.7393001,32.06096,20180827232853,84864006,118.7393001,32.06096,19
05993f43-daea-45e2-8f10-f81d3826ae62,20180827232853,84864006,118.7393001,32.06096,20180827232915,9939866,118.73928,32.06322,22
05993f43-daea-45e2-8f10-f81d3826ae62,20180827232915,9939866,118.73928,32.06322,20180827232940,160994712,118.7415501,32.0657001,25
05993f43-daea-45e2-8f10-f81d3826ae62,20180827232940,160994712,118.7415501,32.0657001,20180827232955,230845968,0,0,15
05993f43-daea-45e2-8f10-f81d3826ae62,20180827233107,230845995,118.744759,32.064101,20180827233152,230845955,118.74464,32.06411,45
05993f43-daea-45e2-8f10-f81d3826ae62,20180827233152,230845955,118.74464,32.06411,20180827235959,230845955,118.74464,32.06411,1687
cfdfff29-0136-4722-8915-a9b3e41a8ed0,20180827080221,9866651,118.74266,32.07063,20180827080758,84863242,118.746013,32.059468,337
cfdfff29-0136-4722-8915-a9b3e41a8ed0,20180827080758,84863242,118.746013,32.059468,20180827080952,84863497,118.74615,32.06169,114
cfdfff29-0136-4722-8915-a9b3e41a8ed0,20180827080952,84863497,118.74615,32.06169,20180827081718,230828804,118.738217,32.047009,446
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827080919,84628749,0,0,20180827080933,84863491,118.74601,32.06161,14
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827080933,84863491,118.74601,32.06161,20180827081109,84628749,0,0,96
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827081109,84628749,0,0,20180827082942,84863491,118.74601,32.06161,1113
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827082942,84863491,118.74601,32.06161,20180827083553,230845955,118.74464,32.06411,371
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827083553,230845955,118.74464,32.06411,20180827083557,83967755,0,0,4
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827083557,83967755,0,0,20180827083650,230845955,118.74464,32.06411,53
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827083650,230845955,118.74464,32.06411,20180827083747,83967755,0,0,57
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827084452,83959565,0,0,20180827085306,84863489,118.74601,32.06161,494
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827085306,84863489,118.74601,32.06161,20180827090206,83967755,0,0,540
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827090206,83967755,0,0,20180827091820,84863489,118.74601,32.06161,974
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827091820,84863489,118.74601,32.06161,20180827091935,230845955,118.74464,32.06411,75
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827091935,230845955,118.74464,32.06411,20180827091938,84863489,118.74601,32.06161,3
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827091938,84863489,118.74601,32.06161,20180827094028,230845955,118.74464,32.06411,1250
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827094028,230845955,118.74464,32.06411,20180827102349,220853783,118.73697,32.05992,2601
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112002,230770178,118.73788,32.05962,20180827112018,220553995,118.73917,32.06101,16
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112018,220553995,118.73917,32.06101,20180827112020,84864002,118.73931,32.06096,2
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112020,84864002,118.73931,32.06096,20180827112134,84628747,0,0,74
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112134,84628747,0,0,20180827112256,84864002,118.73931,32.06096,82
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112256,84864002,118.73931,32.06096,20180827112434,230845955,118.74464,32.06411,98
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827112434,230845955,118.74464,32.06411,20180827112601,84628747,0,0,87
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113626,83967755,0,0,20180827113738,84863489,118.74601,32.06161,72
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113738,84863489,118.74601,32.06161,20180827113750,230845955,118.74464,32.06411,12
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113750,230845955,118.74464,32.06411,20180827113751,84863489,118.74601,32.06161,1
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113751,84863489,118.74601,32.06161,20180827113752,230845955,118.74464,32.06411,1
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113752,230845955,118.74464,32.06411,20180827113800,84863489,118.74601,32.06161,8
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113800,84863489,118.74601,32.06161,20180827113804,230845955,118.74464,32.06411,4
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113804,230845955,118.74464,32.06411,20180827113806,84863489,118.74601,32.06161,2
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113806,84863489,118.74601,32.06161,20180827113825,230845955,118.74464,32.06411,19
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113825,230845955,118.74464,32.06411,20180827113825,84863489,118.74601,32.06161,0
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113825,84863489,118.74601,32.06161,20180827113828,230845955,118.74464,32.06411,3
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113828,230845955,118.74464,32.06411,20180827113831,84863489,118.74601,32.06161,3
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113831,84863489,118.74601,32.06161,20180827113839,230845955,118.74464,32.06411,8
c7dd36d4-310d-4847-b01f-5e2916bd4f1a,20180827113839,230845955,118.74464,32.06411,20180827113839,84863489,118.74601,32.06161,0
